,utc_event_time,utc_event_date,user_id,city_name,ecom_event_action,ecom_id,ecom_brand,ecom_variant,ecom_currency,ecom_price100,ecom_qty,ecom_grand_total100,os_manufacturer,device_type,traffic_src_kind,app_version,net_type,locale
1138,2021-10-22 09:07:54,2021-10-22,12813161863780209757,,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1077100],[1],[1077100],samsung,smartphone,mobile,4.3.6000,3G,ru
1139,2021-10-22 15:34:11,2021-10-22,10266440494606876321,Казань,['view_item'],['BDBD23C5359EF7B3F85763C032892B85'],['0B1BC368C77D7A9B58F26B087958C231'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[2301100],[1],[2301100],samsung,smartphone,mobile,4.2.7000,2G,ru
1140,2021-10-22 03:39:12,2021-10-22,9404468659749680996,Новосибирск,['view_item'],['8360E6D158AEBD26BBBE835C38F88748'],['54C53BB4CEB1938D929A930E4FFC4BE5'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1255300],[1],[1255300],HUAWEI,smartphone,mobile,4.3.4000,Wi-Fi,ru
1141,2021-10-22 20:21:07,2021-10-22,12737402787996218023,Ульяновск,['add_to_cart'],['BF4304D1BE666DB38DF823DE35823D4D'],['9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[175300],[1],[175300],samsung,smartphone,mobile,4.3.6000,Wi-Fi,ru
1142,2021-10-17 17:21:27,2021-10-17,10656257499262952989,Выборг,['view_item'],['97F9B1135CF24F4CFFF4664435AEC2B9'],['FA74FF059207A1569295D3E83CA88E53'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[75700],[1],[75700],HUAWEI,smartphone,mobile,4.3.4000,Wi-Fi,ru
1143,2021-10-17 20:12:14,2021-10-17,13553508797487413423,Тверь,['view_item'],['1C0662D8F63AA9CD3B9DB37506F19BE0'],['F43E60BCFEFFDC57C38D742846EFFB59'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[135000],[1],[135000],samsung,smartphone,mobile,4.3.4000,4G,ru
1144,2021-10-19 17:13:18,2021-10-19,12608482705787859648,,['view_item'],['61F3488FEF9234C5B0E9B68CAF0AB51F'],['27FE65559334F3F5EE107A8F324F46D0'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[95400],[1],[95400],HUAWEI,smartphone,mobile,4.3.5000-huawei,4G,ru
1145,2021-10-19 10:27:28,2021-10-19,11146246639445360372,,['remove_from_cart'],['BDBD23C5359EF7B3F85763C032892B85'],['0B1BC368C77D7A9B58F26B087958C231'],['7948A713612D01DC921228E236CAA06A'],['RUB'],[2240900],[1],[2240900],Xiaomi,smartphone,mobile,4.3.5000,Wi-Fi,ru
1146,2021-10-19 09:29:19,2021-10-19,10730740847462317170,Москва,['view_item'],['6D88AAEEAB611F290D931ACCC12045CB'],['23CDBF92BEA6943A905B5ECFB6D5BC11'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[65300],[1],[65300],HUAWEI,smartphone,mobile,4.3.4000,3G,ru
1147,2021-10-19 11:07:06,2021-10-19,13727578025087865649,Москва,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1199200],[1],[1199200],samsung,smartphone,mobile,4.3.5000,Wi-Fi,ru
1148,2021-10-19 22:43:45,2021-10-19,10770437342341315048,Новосибирск,['add_to_cart'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['50D05F0ABB80F2B62C5F67F057E88D5F'],['RUB'],[0],[1],[0],Xiaomi,smartphone,mobile,4.2.7000,4G,ru
1149,2021-10-19 22:43:48,2021-10-19,10770437342341315048,Новосибирск,['begin_checkout'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['50D05F0ABB80F2B62C5F67F057E88D5F'],['RUB'],[0],[1],[0],Xiaomi,smartphone,mobile,4.2.7000,4G,ru
1150,2021-10-19 13:06:47,2021-10-19,9813878452814356494,Азов,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1199200],[1],[1199200],Xiaomi,smartphone,mobile,4.3.5000,Wi-Fi,ru
1151,2021-10-19 20:14:12,2021-10-19,9353564697987918706,Ростов-на-Дону,['add_to_cart'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1199200],[1],[1199200],Xiaomi,smartphone,mobile,4.3.4000,Wi-Fi,ru
1152,2021-10-19 20:14:15,2021-10-19,9353564697987918706,Ростов-на-Дону,['add_to_cart'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1199200],[1],[1199200],Xiaomi,smartphone,mobile,4.3.4000,Wi-Fi,ru
1153,2021-10-19 14:24:59,2021-10-19,11134513139047111453,Краснодар,['remove_from_cart'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['50D05F0ABB80F2B62C5F67F057E88D5F'],['RUB'],[1199200],[1],[1199200],Xiaomi,smartphone,mobile,4.3.5000,Wi-Fi,ru
1154,2021-10-12 18:09:42,2021-10-12,9693329229941277601,Санкт-Петербург,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1087300],[1],[1087300],Xiaomi,smartphone,mobile,4.3.3000,4G,ru
1155,2021-10-12 16:41:09,2021-10-12,9324558657879289960,Москва,['view_item'],['EEF2D5D6555A6E8293D2F160F3AFAB7A'],['911ECE2EEA64EE2B1C99B21DA2525328'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[17300],[1],[17300],HUAWEI,smartphone,mobile,4.3.2000,Wi-Fi,ru
1156,2021-10-12 16:56:20,2021-10-12,9324558657879289960,Москва,['view_item'],['EEF2D5D6555A6E8293D2F160F3AFAB7A'],['911ECE2EEA64EE2B1C99B21DA2525328'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[17300],[1],[17300],HUAWEI,smartphone,mobile,4.3.2000,Wi-Fi,ru
1157,2021-10-12 16:57:09,2021-10-12,9324558657879289960,Москва,['add_to_cart'],['EEF2D5D6555A6E8293D2F160F3AFAB7A'],['911ECE2EEA64EE2B1C99B21DA2525328'],['43FCC4D7C1455DAAD680C4F142A539FB'],['RUB'],[17300],[1],[17300],HUAWEI,smartphone,mobile,4.3.2000,Wi-Fi,ru
1158,2021-10-12 20:01:14,2021-10-12,12503832695330644403,Москва,['view_item'],['CA2AC4DF8A5C07E398DB8584A23D57F8'],['382FB0475869821DB2BC3EDF8C7B14FC50AC59295B8BCEB4173DAB927A5545D3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[240500],[1],[240500],Xiaomi,smartphone,mobile,4.3.3000,4G,ru
1159,2021-10-27 20:56:19,2021-10-27,10990158823264169753,Санкт-Петербург,['remove_from_cart'],['ECD8847A3E389369BA25918DFF9B5B83'],['1A741328B5C5DF34FE89D28EB1AD01A2'],['53CC67D469EBA78068316BC505A9B2175E5CCD7A1417CCEAA63B8318CD67798F'],['RUB'],[246900],[1],[246900],samsung,smartphone,mobile,4.3.7000,Wi-Fi,ru
1160,2021-10-27 14:32:19,2021-10-27,11607973308164016500,Тамбов,['view_item'],['BF4304D1BE666DB38DF823DE35823D4D'],['9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[175300],[1],[175300],samsung,smartphone,mobile,4.3.7000,Wi-Fi,ru
1161,2021-10-27 13:16:05,2021-10-27,11329513679329343785,Москва,['view_item'],['97F9B1135CF24F4CFFF4664435AEC2B9'],['FA74FF059207A1569295D3E83CA88E53'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[89900],[1],[89900],samsung,smartphone,mobile,4.2.7000,4G,ru
1162,2021-10-27 19:22:50,2021-10-27,12981120175092414239,Самара,['view_item'],['C1506A9C4FBD8AD89DA9FA0CC6616566'],['070656FCFE23C77CB6BF347DE5C0ABF45C12E10D018AD44A9FCFD9E8C4A1D497'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[43200],[1],[43200],samsung,smartphone,mobile,4.2.7000,4G,ru
1163,2021-10-27 09:29:38,2021-10-27,10243528316424008591,,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1077100],[1],[1077100],samsung,smartphone,mobile,4.2.7000,3G,ru
1164,2021-10-27 19:16:39,2021-10-27,11708699761595813631,Калуга,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1099100],[1],[1099100],HUAWEI,smartphone,mobile,4.3.7000,Wi-Fi,ru
1165,2021-10-27 19:25:33,2021-10-27,12841148139618924662,,['view_item'],['ECD8847A3E389369BA25918DFF9B5B83'],['1A741328B5C5DF34FE89D28EB1AD01A2'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[246900],[1],[246900],HUAWEI,smartphone,mobile,4.2.7000,4G,ru
1166,2021-10-27 08:36:36,2021-10-27,11777502429777588980,,['view_item'],['484FD293DAE723EB16AF9C7548C85ED9'],['397447637AC47E39C90EA32863A7A2BB'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[176300],[1],[176300],Xiaomi,smartphone,mobile,4.2.8000,4G,ru
1167,2021-10-27 12:55:42,2021-10-27,11584711875055324266,Назрань,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1099100],[1],[1099100],Xiaomi,smartphone,mobile,4.3.7000,Wi-Fi,ru
1168,2021-10-26 19:42:00,2021-10-26,10673809769598133758,Краснодар,['view_item'],['BDBD23C5359EF7B3F85763C032892B85'],['0B1BC368C77D7A9B58F26B087958C231'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[2354000],[1],[2354000],Xiaomi,smartphone,mobile,4.3.5000,Wi-Fi,ru
1169,2021-10-26 14:55:45,2021-10-26,10725156231257441269,Екатеринбург,['view_item'],['C1506A9C4FBD8AD89DA9FA0CC6616566'],['070656FCFE23C77CB6BF347DE5C0ABF45C12E10D018AD44A9FCFD9E8C4A1D497'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[43200],[1],[43200],HUAWEI,smartphone,mobile,4.3.5000,4G,ru
1170,2021-10-26 14:56:15,2021-10-26,10725156231257441269,Екатеринбург,['add_to_cart'],['C1506A9C4FBD8AD89DA9FA0CC6616566'],['070656FCFE23C77CB6BF347DE5C0ABF45C12E10D018AD44A9FCFD9E8C4A1D497'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[43200],[1],[43200],HUAWEI,smartphone,mobile,4.3.5000,4G,ru
1171,2021-10-15 13:04:16,2021-10-15,9350351444533618832,Нур-Султан,['view_item'],['0F49D92CEA8C80166B0605ED3D1A8E5D'],['0FE842F2A511FF722220C7A8739B684F'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[14800],[1],[14800],samsung,smartphone,mobile,4.3.3000,4G,ru
1172,2021-10-15 13:06:59,2021-10-15,9350351444533618832,Нур-Султан,['view_item'],['0F49D92CEA8C80166B0605ED3D1A8E5D'],['0FE842F2A511FF722220C7A8739B684F'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[14800],[1],[14800],samsung,smartphone,mobile,4.3.3000,4G,ru
1173,2021-10-15 13:07:08,2021-10-15,9350351444533618832,Нур-Султан,['add_to_cart'],['0F49D92CEA8C80166B0605ED3D1A8E5D'],['0FE842F2A511FF722220C7A8739B684F'],['50D05F0ABB80F2B62C5F67F057E88D5F'],['RUB'],[20800],[1],[20800],samsung,smartphone,mobile,4.3.3000,4G,ru
1174,2021-10-15 19:47:50,2021-10-15,9350351444533618832,Нур-Султан,['view_item'],['7D9A98C6E8BF033613B74252D9D24B33'],['681425F1391C8CA4026B28066C7B3B4A'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[114800],[1],[114800],samsung,smartphone,mobile,4.3.3000,3G,ru
1175,2021-10-15 19:48:18,2021-10-15,9350351444533618832,Нур-Султан,['view_item'],['7D9A98C6E8BF033613B74252D9D24B33'],['681425F1391C8CA4026B28066C7B3B4A'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[114800],[1],[114800],samsung,smartphone,mobile,4.3.3000,3G,ru
1176,2021-10-15 18:53:04,2021-10-15,9247643521476699825,Черногорск,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1175200],[1],[1175200],samsung,smartphone,mobile,4.3.4000,Wi-Fi,ru
1177,2021-10-15 08:06:05,2021-10-15,10406833295814224549,Новосибирск,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1175200],[1],[1175200],samsung,smartphone,mobile,4.3.4000,Wi-Fi,ru
1178,2021-10-15 17:16:39,2021-10-15,9650338789193193287,Москва,['view_item'],['0F49D92CEA8C80166B0605ED3D1A8E5D'],['0FE842F2A511FF722220C7A8739B684F'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[16100],[1],[16100],samsung,smartphone,mobile,4.3.4000,4G,ru
1179,2021-10-15 17:16:44,2021-10-15,9650338789193193287,Москва,['view_item'],['0F49D92CEA8C80166B0605ED3D1A8E5D'],['0FE842F2A511FF722220C7A8739B684F'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[16100],[1],[16100],samsung,smartphone,mobile,4.3.4000,4G,ru
1180,2021-09-15 18:06:46,2021-09-15,10247679623557871176,Тверь,['view_item'],['8360E6D158AEBD26BBBE835C38F88748'],['54C53BB4CEB1938D929A930E4FFC4BE5'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1199400],[1],[1199400],HUAWEI,smartphone,mobile,4.2.8000,Wi-Fi,ru
1181,2021-09-15 18:06:47,2021-09-15,10247679623557871176,Тверь,['add_to_cart'],['8360E6D158AEBD26BBBE835C38F88748'],['54C53BB4CEB1938D929A930E4FFC4BE5'],['43FCC4D7C1455DAAD680C4F142A539FB'],['RUB'],[1199400],[1],[1199400],HUAWEI,smartphone,mobile,4.2.8000,Wi-Fi,ru
1182,2021-09-15 18:07:02,2021-09-15,10247679623557871176,Тверь,['view_item'],['8360E6D158AEBD26BBBE835C38F88748'],['54C53BB4CEB1938D929A930E4FFC4BE5'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1199400],[1],[1199400],HUAWEI,smartphone,mobile,4.2.8000,Wi-Fi,ru
1183,2021-09-15 15:47:35,2021-09-15,12331411983382163893,Железногорск,['view_item'],['8360E6D158AEBD26BBBE835C38F88748'],['54C53BB4CEB1938D929A930E4FFC4BE5'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1289700],[1],[1289700],samsung,smartphone,mobile,4.2.8000,Wi-Fi,ru
1184,2021-09-15 10:15:42,2021-09-15,9339185668572191922,Казань,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1039300],[1],[1039300],samsung,smartphone,mobile,4.2.8000,4G,ru
1185,2021-09-15 16:35:07,2021-09-15,9339185668572191922,Казань,['view_item'],['8360E6D158AEBD26BBBE835C38F88748'],['54C53BB4CEB1938D929A930E4FFC4BE5'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1289700],[1],[1289700],samsung,smartphone,mobile,4.2.8000,4G,ru
1186,2021-09-15 17:06:53,2021-09-15,11378110265547176251,Богдановка,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1039300],[1],[1039300],Xiaomi,smartphone,mobile,4.2.8000,4G,ru
1187,2021-10-18 10:42:39,2021-10-18,13713628907341438596,Москва,['view_item'],['6050B6B1F05ABDB4B33DA4BCEB46DE9B'],['4F8BB9BC28218427B1EA3CC1A94E420A'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[174500],[1],[174500],HUAWEI,smartphone,mobile,4.3.4000,Wi-Fi,ru
1188,2021-10-21 17:39:17,2021-10-21,13586404028051888850,Асбест,['view_item'],['8360E6D158AEBD26BBBE835C38F88748'],['54C53BB4CEB1938D929A930E4FFC4BE5'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1420900],[1],[1420900],HUAWEI,smartphone,mobile,4.3.5000,Wi-Fi,ru
1189,2021-10-21 20:00:10,2021-10-21,9670082476395658648,Москва,['view_item'],['BF4304D1BE666DB38DF823DE35823D4D'],['9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[177200],[1],[177200],samsung,smartphone,mobile,4.3.5000,4G,ru
1190,2021-10-21 13:26:33,2021-10-21,11950250926088381562,Москва,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1175200],[1],[1175200],samsung,smartphone,mobile,4.3.5000,4G,ru
1191,2021-10-20 18:14:32,2021-10-20,12609252951819362597,,['view_item'],['A6FC1D41C2A36CD6ED1428BC40991F3A'],['CBC88053A1619544EB9FEDAD72FAF8E6DF71A09C7DDFDE736B9BB593C18B21B2'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[21000],[1],[21000],samsung,smartphone,mobile,4.2.7000,3G,ru
1192,2021-10-20 19:18:48,2021-10-20,11249612287732560929,Раменское,['view_item'],['C0C9F2DC21904776545FFBB2FC3D646C'],['A1311DE377A4D46E27D2AE29A4755DB8'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[15400],[1],[15400],Xiaomi,smartphone,mobile,4.3.5000,Wi-Fi,ru
1193,2021-10-20 18:34:02,2021-10-20,10897790424769706548,Казань,['add_to_cart'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1199200],[1],[1199200],samsung,smartphone,mobile,4.2.5000,4G,ru
1194,2021-10-20 19:09:29,2021-10-20,11820062016683310061,Краснодар,['view_item'],['BF4304D1BE666DB38DF823DE35823D4D'],['9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[177200],[1],[177200],Xiaomi,smartphone,mobile,4.3.5000,4G,ru
1195,2021-10-20 19:45:14,2021-10-20,9523659260481683632,Москва,['view_item'],['BF4304D1BE666DB38DF823DE35823D4D'],['9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[177200],[1],[177200],Xiaomi,smartphone,mobile,4.3.5000,4G,ru
1196,2021-10-20 18:04:55,2021-10-20,12967674639925759822,Москва,['remove_from_cart'],['7D9A98C6E8BF033613B74252D9D24B33'],['681425F1391C8CA4026B28066C7B3B4A'],['ECA39849CD4A837A50F1095962623A6B'],['RUB'],[132300],[1],[132300],Xiaomi,smartphone,mobile,4.3.5000,4G,ru
1197,2021-10-20 18:04:56,2021-10-20,12967674639925759822,Москва,['remove_from_cart'],['7D9A98C6E8BF033613B74252D9D24B33'],['681425F1391C8CA4026B28066C7B3B4A'],['ECA39849CD4A837A50F1095962623A6B'],['RUB'],[132300],[1],[132300],Xiaomi,smartphone,mobile,4.3.5000,4G,ru
1198,2021-10-20 12:51:28,2021-10-20,9325460140800367041,Москва,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1175200],[1],[1175200],samsung,smartphone,mobile,4.3.5000,Wi-Fi,ru
1199,2021-10-20 08:15:25,2021-10-20,13345062819994847606,Новосибирск,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1175200],[1],[1175200],samsung,smartphone,mobile,4.3.5000,3G,ru
1200,2021-10-20 22:58:39,2021-10-20,13322858282595495704,Санкт-Петербург,['view_item'],['B47F278C96726C7B5022C3007EB0A6C9'],['932C3F508670D9D96FAEB24E91ABA82196CCA085E5B966144625D7BC3BBEFD4B'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[166000],[1],[166000],Xiaomi,smartphone,mobile,4.3.4000,4G,ru
1201,2021-10-20 03:46:46,2021-10-20,12019660112461791546,,['view_item'],['97F9B1135CF24F4CFFF4664435AEC2B9'],['FA74FF059207A1569295D3E83CA88E53'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[67900],[1],[67900],Xiaomi,smartphone,mobile,4.3.4000,4G,ru
1202,2021-10-25 18:33:33,2021-10-25,10244014423819381166,Гатчина,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1077100],[1],[1077100],samsung,smartphone,mobile,4.3.5000,Wi-Fi,ru
1203,2021-10-25 14:09:01,2021-10-25,13587366878412852404,Екатеринбург,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1077100],[1],[1077100],samsung,smartphone,mobile,4.3.5000,Wi-Fi,ru
1204,2021-10-25 17:47:05,2021-10-25,10356845195227393423,Самара,['view_item'],['B0270133170E1B886F4FA77B7E1F0EB9'],['7921BD71B70D139454324A845115B9E3'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1099100],[1],[1099100],samsung,smartphone,mobile,4.3.5000,4G,ru
1205,2021-10-25 17:52:57,2021-10-25,13531884559543113679,Пенза,['add_to_cart'],['61F3488FEF9234C5B0E9B68CAF0AB51F'],['27FE65559334F3F5EE107A8F324F46D0'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[97400],[1],[97400],samsung,smartphone,mobile,4.3.4000,Wi-Fi,ru
1206,2021-10-25 20:03:04,2021-10-25,10749053238162339673,Москва,['view_item'],['8360E6D158AEBD26BBBE835C38F88748'],['54C53BB4CEB1938D929A930E4FFC4BE5'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[1282300],[1],[1282300],Xiaomi,smartphone,mobile,4.3.5000,4G,ru
1207,2021-10-25 10:33:17,2021-10-25,10049360127790875253,Минск,['add_to_cart'],['ECD8847A3E389369BA25918DFF9B5B83'],['1A741328B5C5DF34FE89D28EB1AD01A2'],['56FFD2E0EFC4BDD7FCEF09AB6197CC83222B1AC6B5CDDB8ED451A1C7B41DD647466ABC9623B8905E31ECF115219ABB27'],['RUB'],[233400],[1],[233400],samsung,smartphone,mobile,4.3.5000,Wi-Fi,ru
1208,2021-10-25 15:27:41,2021-10-25,13302935460723307159,Томск,['view_item'],['BDBD23C5359EF7B3F85763C032892B85'],['0B1BC368C77D7A9B58F26B087958C231'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[2301100],[1],[2301100],samsung,smartphone,mobile,4.3.6000,Wi-Fi,ru
1209,2021-09-14 17:28:45,2021-09-14,9642398566947353300,Москва,['purchase'],['C0C9F2DC21904776545FFBB2FC3D646C'],['A1311DE377A4D46E27D2AE29A4755DB8'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[17700],[1],[17700],samsung,smartphone,mobile,4.2.8000,3G,ru
1210,2021-09-14 14:24:55,2021-09-14,11101557577374657632,Иркутск,['view_item'],['ECD8847A3E389369BA25918DFF9B5B83'],['1A741328B5C5DF34FE89D28EB1AD01A2'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[237600],[1],[237600],Xiaomi,smartphone,mobile,4.2.8000,Wi-Fi,ru
1211,2021-09-14 13:26:04,2021-09-14,13785079606966600464,,['view_item'],['BEFC96A9D6DEA3A9817BC5E5157B0A1C'],['6B0630D20C913739C8164D8208A1B13D'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[260800],[1],[260800],samsung,smartphone,mobile,4.2.8000,3G,ru
1212,2021-09-14 19:36:14,2021-09-14,10659794269347728912,Санкт-Петербург,"['purchase','purchase','purchase','purchase','purchase','purchase','purchase']","['CE0350230896F3C852CDACB3D5F0C511','BF4304D1BE666DB38DF823DE35823D4D','E9BB5692A7B18701D1781166CC1EBD70','BF6127886896E3947BF5028C32A79FD3','DE53A51605E941FE06B436152F09410B','3A315E6DB6EE7711A20C8288E80A7D51','53D68097EC7D3D14A3B997AC260FAA5C']","['F30C81B0C506450AD764CFBE133A7018','9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8','9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8','9C3C9B2ED98A1CA9254750E250B9B7E6513025FEC92005BA1BAE268F25387DD8','09D1504DCDA11CB8466EE60AFB8CE65A','8077FD5B0B28CCE59E52FEA13D00C96A','25E8930D221DA1BD17B398DE2E98D9EF']","['E67225C1528DF0AF6257159DFEA29D3D50D05F0ABB80F2B62C5F67F057E88D5F','3B9A6121A509CBADC049AEABD3ED0223','3B9A6121A509CBADC049AEABD3ED0223','3B9A6121A509CBADC049AEABD3ED0223','7948A713612D01DC921228E236CAA06A','4725897C5270022F7BA823E59B91AD7F3939D2FAA76D84BD5320E9ECD56E2FFD','7948A713612D01DC921228E236CAA06A']","['RUB','RUB','RUB','RUB','RUB','RUB','RUB']","[67700,175300,530400,115500,45400,61900,41100]","[1,1,1,1,1,1,1]","[67700,175300,530400,115500,45400,61900,41100]",HUAWEI,smartphone,mobile,4.2.8000,4G,ru
1213,2021-09-10 05:36:22,2021-09-10,11058780922840361366,Молодечно,['view_item'],['97F9B1135CF24F4CFFF4664435AEC2B9'],['FA74FF059207A1569295D3E83CA88E53'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[89700],[1],[89700],samsung,smartphone,mobile,4.3.1000,Wi-Fi,ru
1214,2021-09-10 08:10:25,2021-09-10,12299772325704961082,Краснодар,['view_item'],['B47F278C96726C7B5022C3007EB0A6C9'],['932C3F508670D9D96FAEB24E91ABA82196CCA085E5B966144625D7BC3BBEFD4B'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[192000],[1],[192000],samsung,smartphone,mobile,4.2.7000,4G,ru
1215,2021-10-08 21:43:32,2021-10-08,11621211107792848403,Калуга,['view_item'],['ECD8847A3E389369BA25918DFF9B5B83'],['1A741328B5C5DF34FE89D28EB1AD01A2'],['3B9A6121A509CBADC049AEABD3ED0223'],['RUB'],[226000],[1],[226000],OPPO,smartphone,mobile,4.3.1003,Wi-Fi,ru
